Unnamed: 0,review_id,product_id,reviewer_id,rating,review_text,review_summary,language,price_usd,order_quantity,brand,return_reason,review_clean,sentiment_positive,sentiment_negative,sentiment_compound,review_length,price_bucket_encoded,is_high_value,cat_Clothing & Apparel,cat_Electronics,cat_Home & Kitchen,cat_Skincare & Beauty,return_reason_encoded
303248,en_0581855,product_en_0372936,reviewer_en_0838207,3,"I bought this item and it fit great but there was a problem. There is fur/fleece or whatever warm goodness lining the inside of the shoe from top to toe BUT on the left shoe, the fur is not continuous so your toes feel a hard ridge area that is not covered and it is ANNOYING. It was so annoying I returned the first pair and specifically requested from an Amazon service rep to get a new pair without this problem. New pair came 2 days later and SAME problem but just a little less noticeable. I guess something is wrong when they produce the left pair of these shoes. Such a shame and really disappointed. Their well enough to keep because I need them for an upcoming trip but I am not super happy with them. I would've rather tried solving this issue with the seller but I didn't see a way to reach them.",weird ridge at toe area of left boot with 2 separate purchases!,en,127.9,4,Unknown,Wrong Item,bought item fit great problem furfleece whatever warm goodness lining inside shoe top toe left shoe fur continuous toes feel hard ridge area covered annoying annoying returned first pair specifically requested amazon service rep get new pair without problem new pair came days later same problem little less noticeable guess something wrong produce left pair shoes such shame really disappointed their well enough keep because upcoming trip super happy wouldve rather tried solving issue seller didnt see way reach,0.0253,0.0253,0.0,156,3,1,True,False,False,False,4
222763,en_0222253,product_en_0157779,reviewer_en_0739314,1,"I should have know that this thing was a gimmick. Its a neat idea, but the execution is kind of poor. The band is cheap and rubbery making you sweat. The Vibrations are very weak they were enough to wake me up; but to give you an idea of the intensity, its not much better then having your phone vibrating on the bed next to you. The shock is surprising at first but set to 100% and fully charged doesn't even register as a pinch as far as pain goes. (I had three different people try this just to make sure that it wasn't just me) The application is well thought out and works great, I never had an issue pairing the device and the alarm settings always worked. The battery life is excellent, I only charged it 4 or five times and it never fell below 50% battery. That being said I've used the device for 3 weeks and its just kind of worthless, its a total gimmick, Which is disappointing I had big hopes that this would help me wake up and get up in the morning which is why I used it for 3 solid weeks even though I knew after the second day that it wasn't worth anywhere close to the price I paid for it.",Kind of worthless,en,70.97,4,Unknown,Wrong Item,know thing gimmick neat idea execution kind poor band cheap rubbery making sweat vibrations weak enough wake give idea intensity much better having phone vibrating bed next shock surprising first set fully charged doesnt even register pinch far pain goes three different people try make sure wasnt application well thought works great never issue pairing device alarm settings always worked battery life excellent only charged five times never fell battery said ive used device weeks kind worthless total gimmick disappointing big hopes help wake get morning used solid weeks even though knew second day wasnt worth anywhere close price paid,0.02,0.03,-0.1667,220,1,0,False,True,False,False,4
241308,en_0350971,product_en_0359402,reviewer_en_0275539,2,"The third party seller sent a similar item, but not the exact one I ordered. The one they sent has a purple cap not blue so it's a bit different. I'm going to try it and hope it's okay rather than return.",Product sent was not the one ordered.,en,115.91,2,Unknown,Wrong Item,third party seller sent similar item exact one ordered one sent purple cap blue bit different going try hope okay rather return,0.0,0.0455,-0.5,42,2,1,False,False,False,True,4
335336,en_0608986,product_en_0562588,reviewer_en_0512145,4,I've purchased 3 in different colors. This last purchase the fabric and stitching is sub quality to previous purchases.,Declining fabric and stitching quality,en,27.66,4,Unknown,Wrong Item,ive purchased different colors last purchase fabric stitching sub quality previous purchases,0.0833,0.0,0.5,19,1,0,True,False,False,False,4
263516,en_0540015,product_en_0600020,reviewer_en_0762254,2,"I have an Acer Aspire. I had bought a different battery but wanted to try this one. Battery life is LOW. I've had batteries that lasted 3-4 hours. This one.....This one tells you you have 3 hours left, and then in 1 hour, it's telling you you've got 10 minutes left. In 1 minute, your computer suddenly shuts down because of ""low"" battery life. It gets drained like crazy and you can't even rely on the computer's battery life projection. I will not use again. In fact, I'm going to buy a new one so that I don't have to use this one.",Inaccurate Battery Life,en,140.89,4,Unknown,Wrong Item,acer aspire bought different battery wanted try one battery life low ive batteries lasted hours onethis one tells hours left hour telling youve got minutes left minute computer suddenly shuts because low battery life gets drained like crazy cant even rely computers battery life projection use fact going buy new one dont use one,0.0,0.0,0.0,103,3,1,False,True,False,False,4
279246,en_0930313,product_en_0918039,reviewer_en_0311033,2,This product was very different to get it to work. In addition there is no contact number to talk with the maker to try and resolve problems. The doorbell rings but could not get it to work on the inside chimes. Unable to hear the door bell ring inside of house. Would not recommend it.,You get no support or any way to contact seller if there is a problem.,en,91.14,1,Unknown,Wrong Item,product different get work addition contact number talk maker try resolve problems doorbell rings get work inside chimes unable hear door bell ring inside house recommend,0.0385,0.0,0.5,55,2,1,False,True,False,False,4
236479,en_0730199,product_en_0680157,reviewer_en_0124456,1,This was not what I was expecting at all. It is supposed to be four sided but all 4 side are exactly the same and just feel like a block of foam. Completely useless for doing anything to your nails.,Useless,en,63.46,3,Unknown,Wrong Item,expecting supposed four sided side exactly same feel like block foam completely useless doing anything nails,0.0,0.0625,-0.5,40,1,0,False,False,False,True,4
217059,en_0964166,product_en_0589996,reviewer_en_0400000,1,"Never received this. Amazon credited me for the bag as the seller never responded to me. Tracking shows it was delivered, but to a different address in another state. Do not recommend ryaN.",Zero stars,en,87.24,4,Unknown,Wrong Item,never received amazon credited bag seller never responded tracking shows delivered different address another state recommend ryan,0.0588,0.1176,-0.25,33,2,1,True,False,False,False,4
319240,en_0078668,product_en_0368081,reviewer_en_0936796,3,"Doesn’t work as easily as it should, maybe it’s something I am doing wrong but for someone that isn’t good with makeup tools shouldn’t get this. I will say that the item was shipped fast at least",Doesn’t work as easily as it should,en,73.55,3,Unknown,Wrong Item,doesnt work easily maybe something doing wrong someone isnt good makeup tools shouldnt get say item shipped fast least,0.0526,0.0526,0.0,37,1,0,False,False,False,True,4
367781,en_0065478,product_en_0985537,reviewer_en_0112573,5,"My son needed over the calf, solid black men's socks for his band concert. It was surprisingly difficult to find any in a store. Found these-- nice quality, fast shipping, better price than comparable store items. All I found in the stores were three packs with one solid pair and two patterned-- not what I needed. Most were crew, too-- over the calf was nearly impossible to find. These seem to be excellent quality and I thought the price was more than fair. Recommend!","Found these-- nice quality, fast shipping",en,104.38,3,Unknown,Wrong Item,son needed calf solid black mens socks his band concert surprisingly difficult find store found nice quality fast shipping better price comparable store items found stores three packs one solid pair two patterned needed crew calf nearly impossible find seem excellent quality thought price fair recommend,0.1087,0.0,0.8333,84,2,1,True,False,False,False,4
225935,en_0442053,product_en_0465900,reviewer_en_0556186,1,"Didn't really like anything about this product. The wax is low quality. Followed directions, got the wax to the instructed viscosity, removed very, very little hair. All it did was tear my skin when I quickly pulled it. Tried a different area, same thing. No hair removal, all skin torn and bloody. Do not but this or waste your time with it.",Do not buy,en,90.06,1,Unknown,Wrong Item,didnt really like anything product wax low quality followed directions got wax instructed viscosity removed little hair tear skin quickly pulled tried different area same thing hair removal skin torn bloody waste time,0.0303,0.0303,0.0,62,2,1,False,False,False,True,4
272150,en_0396060,product_en_0806612,reviewer_en_0219672,2,"Unfortunately, this was not what I expected from this product. Not moisturizing in the dry winter weather.",No so good...,en,137.01,1,Unknown,Wrong Item,unfortunately expected product moisturizing dry winter weather,0.0,0.0,0.0,17,3,1,False,False,False,True,4
240273,en_0999064,product_en_0280161,reviewer_en_0550447,2,These were nice at first but I've only had them a month and the lights are different colors like ones white and other is off white. Finally today one just completely went out.,....,en,143.16,4,Unknown,Wrong Item,nice first ive only month lights different colors like ones white white finally today one completely went,0.0588,0.0,0.5,33,3,1,False,False,True,False,4
231434,en_0387197,product_en_0433000,reviewer_en_0321277,1,"Honestly. An excellent mouse. 1/5 Stars because it’s terrible uncomfortable. My hand is big enough to barely palm a regular basketball. Love BenQ, a quality product, but this mouse has strained my hand and arm so much from casual use 2-3 hours a day, that I traded it for something different",Uncomfortable,en,48.35,4,Unknown,Wrong Item,honestly excellent mouse stars because terrible uncomfortable hand big enough barely palm regular basketball love benq quality product mouse strained hand arm much casual use hours day traded something different,0.1,0.0333,0.4,51,1,0,False,True,False,False,4
239172,en_0818247,product_en_0318661,reviewer_en_0810985,1,"Amazon fulfillment shipped the wrong product to us - eye pills instead of foot balm. When we try to return the product, the web site says that it is not returnable and provides no recourse. So here's your bad review for the fulfillment process on this product.",They shipped the wrong product,en,63.65,4,Unknown,Wrong Item,amazon fulfillment shipped wrong product eye pills instead foot balm try return product web site says returnable provides recourse heres bad review fulfillment process product,0.0,0.12,-0.75,47,1,0,False,False,False,True,4
321184,en_0083753,product_en_0013067,reviewer_en_0071514,4,"This item quality is really good for the low cost. I purchased it, wrongly thinking it included a screen protector. I went ahead and installed a screen protector separately and kept this case because I still considered it good value for the money. The kickstand seems decent. It seems like a sturdy case that will greatly protect.",No screen protector,en,29.25,1,Unknown,Wrong Item,item quality really good low cost purchased wrongly thinking included screen protector went ahead installed screen protector separately kept case because still considered good value money kickstand seems decent seems like sturdy case greatly protect,0.0857,0.0,0.75,57,1,0,False,True,False,False,4
261167,en_0384242,product_en_0416192,reviewer_en_0258471,2,"while I like the idea of a longer cord that won't tangle, the charger itself is marketed as a FAST USB charger. That couldn't be further from the truth. It is no different in speed than any other standard charger. I specifically purchased this as I have a Galaxy S8 Plus and this is highlighted for such. Again, I would not have purchased this particular one, had I known it would not charge my phone any faster than a standard.","is NOT a fast charger, as marketed",en,74.28,1,Unknown,Wrong Item,while like idea longer cord wont tangle charger itself marketed fast usb charger couldnt further truth different speed standard charger specifically purchased galaxy plus highlighted such purchased particular one known charge phone faster standard,0.0,0.0,0.0,80,1,0,False,True,False,False,4
279424,en_0138165,product_en_0640624,reviewer_en_0362774,2,"I have bout the barco one items before and this feels like a different material, is thinner, and fits different than the barco one I already have at home. I’m returning this. I’m not sure if Barco changes their product or what",Not the same,en,14.12,4,Unknown,Wrong Item,bout barco one items feels like different material thinner fits different barco one already home returning sure barco changes their product,0.0,0.0,0.0,42,0,0,True,False,False,False,4
214446,en_0196218,product_en_0606962,reviewer_en_0899782,1,This watch is so inaccurate! I wake up with 300 steps. I compared my gps data with the watch and it’s way off. I wish I had bought a different one. The watch is EXTREMELY difficult to add it to the charger. I wish I could get my money back.,THIS WATCH IS NOT ACCURATE!!!!,en,19.75,2,Unknown,Wrong Item,watch inaccurate wake steps compared gps data watch way wish bought different one watch extremely difficult add charger wish get money back,0.0,0.0,0.0,50,0,0,False,False,False,True,4
228301,en_0479389,product_en_0440511,reviewer_en_0056185,1,"I was a hefty dose of 5mg daily for a specific health related issue that folic acid is supposed help. After 3 months of 5mg daily of this product, my numbers came in worse. The specialist explained that what I was taking was a synthetic and not what I wanted, he said real product is listed as Methyl Folate. Maybe this works for some people but my labs show it did not help me.",Was taking a high dose - did nothing,en,82.17,4,Unknown,Wrong Item,hefty dose daily specific health related issue folic acid supposed help months daily product numbers came worse specialist explained taking synthetic wanted said real product listed methyl folate maybe works some people labs show help,0.0,0.0,0.0,74,2,1,False,False,False,True,4
312345,en_0832456,product_en_0060210,reviewer_en_0867508,3,Couldn't use them because they were sent to me in 2 weeks and not 2days like they said they would be. It said in stock. And they were the wrong size item as well.,Can't really say ya or nay,en,62.6,1,Unknown,Wrong Item,couldnt use because sent weeks days like said said stock wrong size item well,0.0,0.0714,-0.5,34,1,0,False,False,False,True,4
351646,en_0592409,product_en_0530262,reviewer_en_0221295,4,"I picked the wrong shade, but good formula.",but good formula.,en,118.31,2,Unknown,Wrong Item,picked wrong shade good formula,0.2,0.2,0.0,8,2,1,False,False,False,True,4
359385,en_0901215,product_en_0019261,reviewer_en_0337160,4,"They are of good quality and are holding up well without flaking after a few months of use so far. I use them to store extra video game controllers, video games, dvds, manuals etc on a bookcase. The dimensions are as described. The only thing that was a little irritating on the set of three that I purchased, was that the wire at the corners of the baskets, which is visible, is of a different color. Two of the baskets that I received had wire that was painted in a dark gray color, while the other one is painted in a nice tan color that matches the hyacinth material. The gray color kind of ""sticks out"" in comparison to the tan. Wish all three had come with tan painted wire instead of just one. But still seems a good price for 3 hyacinth baskets of this size even with a ""compromise"".",Decent purchase,en,147.9,2,Unknown,Wrong Item,good quality holding well without flaking few months use far use store extra video game controllers video games dvds manuals etc bookcase dimensions described only thing little irritating set three purchased wire corners baskets visible different color two baskets received wire painted dark gray color while one painted nice tan color matches hyacinth material gray color kind sticks comparison tan wish three come tan painted wire instead one still seems good price hyacinth baskets size even compromise,0.0519,0.0,0.8,151,3,1,False,False,True,False,4
239178,en_0225143,product_en_0202913,reviewer_en_0236026,1,All around great glasses & lenses with style for reading glasses; fantastic price so I bought 3 pairs.....however I can’t recommend these readers because they are way too delicate; each one broke within 30 days of purchase; all of the breaks occurred in different spots. Even though they’re cheaply priced I didn’t expect them to be so cheaply made. Don’t waste your money.,Break very easily; cheaply made,en,109.6,2,Unknown,Wrong Item,around great glasses lenses style reading glasses fantastic price bought pairshowever cant recommend readers because way delicate one broke within days purchase breaks occurred different spots even though theyre cheaply priced didnt expect cheaply made dont waste money,0.0789,0.0263,0.4,63,2,1,True,False,False,False,4
240353,en_0974710,product_en_0368176,reviewer_en_0194491,2,"It makes for a decent topper when it’s cool/cold. However, come spring or summer and this mattress topper makes you sweat uncomfortably. Disappointed because this was my main purpose in purchasing a topper. Having spent a lot of cash, I’m now having to spend more money buying the same product of a different brand!",Gets hot and makes you sweat!,en,57.0,1,Unknown,Wrong Item,makes decent topper coolcold however come spring summer mattress topper makes sweat uncomfortably disappointed because main purpose purchasing topper having spent lot cash having spend money buying same product different brand,0.0,0.0323,-0.5,54,1,0,False,False,True,False,4
387461,en_0731500,product_en_0057383,reviewer_en_0969703,5,"This is the best phone holding device I've had. It's been in my car for at least a year now, without ever falling off or losing it's powerful suction. You can really customize the view of your phone with the arm on this. The only thing I don't like is the plastic lets the device sag a bit, but pretty much every single phone carrier is like that. This thing is perfect for an iPhone X. iPhone 7 Plus made it sag more due to its heavy weight. I just love the magnets and you have many different ways you can attach those to your phone. I use the smaller one, and it's inside my phone case so that I don't have to use the adhesive at all. Buy this, its great!",I love this!,en,106.96,3,Unknown,Wrong Item,best phone holding device ive car least year without ever falling losing powerful suction really customize view phone arm only thing dont like plastic lets device sag bit pretty much every single phone carrier like thing perfect iphone iphone plus made sag due heavy weight love magnets many different ways attach phone use smaller one inside phone case dont use adhesive buy great,0.0635,0.0,0.8,132,2,1,False,True,False,False,4
311929,en_0348325,product_en_0519439,reviewer_en_0049790,3,Not very sturdy bc the 4th screw provided is different than the other screw and the thread is chipped!,Check your hardware!,en,79.69,2,Unknown,Wrong Item,sturdy screw provided different screw thread chipped,0.0,0.0,0.0,19,2,1,False,False,True,False,4
386510,en_0986708,product_en_0610517,reviewer_en_0365187,5,It is a very much fun tattoo kit. I bought now and want to try first for the coming Halloween . My kids have very sensitive skin and I need to find a nice one that won’t cause rash. This kit is no problem at all. It seems very safe for the kids skin. Easy to take it off. A lot of different designs. Good buy!,Fun fun tattoo kit!,en,34.69,3,Unknown,Wrong Item,much fun tattoo kit bought want try first coming halloween kids sensitive skin find nice one wont cause rash kit problem seems safe kids skin easy take lot different designs good buy,0.0625,0.0,0.6667,66,1,0,False,False,False,True,4
262474,en_0768595,product_en_0879751,reviewer_en_0427492,2,"This product is advertised as a plug and play ethernet connection through your electric plugs. BUT this item was not plug and play, I had to call customer service for help and they said it should have worked. Should have is not what i SHOULD expect from a 70 dollar product. Buy at your own risk.",Complete utter garbage,en,34.2,4,Unknown,Wrong Item,product advertised plug play ethernet connection electric plugs item plug play call customer service help said worked expect dollar product buy own risk,0.0,0.0,0.0,56,1,0,False,True,False,False,4
363135,en_0140617,product_en_0895156,reviewer_en_0532294,5,Excellent running shoes. Bought two more pairs (different colors).,Five Stars,en,134.7,4,Unknown,Wrong Item,excellent running shoes bought two pairs different colors,0.125,0.0,0.5,9,3,1,True,False,False,False,4
212727,en_0883580,product_en_0484356,reviewer_en_0784528,1,"I bought this at a tanning salon and I noticed results in the same day, this one I have used for 3 days and still no different",Doesn’t work,en,92.94,2,Unknown,Wrong Item,bought tanning salon noticed results same day one used days still different,0.0,0.0,0.0,27,2,1,False,False,False,True,4
225332,en_0038796,product_en_0460186,reviewer_en_0712509,1,They sent the wrong scent !!!,Sent the wrong scent !,en,60.62,4,Unknown,Wrong Item,sent wrong scent,0.0,0.3333,-0.5,6,1,0,False,False,False,True,4
387461,en_0731500,product_en_0057383,reviewer_en_0969703,5,"This is the best phone holding device I've had. It's been in my car for at least a year now, without ever falling off or losing it's powerful suction. You can really customize the view of your phone with the arm on this. The only thing I don't like is the plastic lets the device sag a bit, but pretty much every single phone carrier is like that. This thing is perfect for an iPhone X. iPhone 7 Plus made it sag more due to its heavy weight. I just love the magnets and you have many different ways you can attach those to your phone. I use the smaller one, and it's inside my phone case so that I don't have to use the adhesive at all. Buy this, its great!",I love this!,en,106.96,3,Unknown,Wrong Item,best phone holding device ive car least year without ever falling losing powerful suction really customize view phone arm only thing dont like plastic lets device sag bit pretty much every single phone carrier like thing perfect iphone iphone plus made sag due heavy weight love magnets many different ways attach phone use smaller one inside phone case dont use adhesive buy great,0.0635,0.0,0.8,132,2,1,False,True,False,False,4
298248,en_0344253,product_en_0336394,reviewer_en_0390469,3,"I don’t like the smell of this lemon soap. To me, it doesn’t smell lemony at all. It has just a faint smell and it’s not a good one. I can’t even compare it to anything. It’s just strange. I had purchased the basil scent of this brand before and didn’t like that smell, so I opted for lemon this time thinking you can’t go wrong with lemon. But apparently you can. The soap cleans well and I like that it is made with natural ingredients, but I would not buy again due to the strange scent.",Strange smell,en,65.6,4,Unknown,Wrong Item,dont like smell lemon soap doesnt smell lemony faint smell good one cant even compare anything strange purchased basil scent brand didnt like smell opted lemon time thinking cant wrong lemon apparently soap cleans well like made natural ingredients buy due strange scent,0.0233,0.0233,0.0,97,1,0,False,False,False,True,4
210236,en_0158756,product_en_0968679,reviewer_en_0268264,1,Shirt appears to be good quality. But it is MUCH smaller than measurements say it is. It was so small I thought they sent me the wrong size. And seller charges for returns. I don’t recommend it.,Shirt appears to be good quality. But it is MUCH smaller than measurements ...,en,62.34,2,Unknown,Wrong Item,shirt appears good quality much smaller measurements say small thought sent wrong size seller charges returns dont recommend,0.1667,0.1111,0.1667,37,1,0,True,False,False,False,4
305913,en_0123265,product_en_0054197,reviewer_en_0830035,3,"Does not hold up. The sticky part started peeling off within 3 minutes of having it on. I’m just glad I didn’t leave the house with it on. It’s very sticky, which is why I think I may have either bought the wrong size or I just didn’t understand the instructions.. idk",Feel off,en,29.96,3,Unknown,Wrong Item,hold sticky part started peeling within minutes having glad didnt leave house sticky think bought wrong size didnt understand instructions idk,0.0,0.0476,-0.5,52,1,0,True,False,False,False,4
206271,en_0515358,product_en_0148300,reviewer_en_0525068,1,"It did not work sadly but I just ordered several different items hoping they work;) Thank you, Cath",Didn’t work sadly,en,99.39,2,Unknown,Wrong Item,work sadly ordered several different items hoping work thank cath,0.0,0.0,0.0,18,2,1,False,False,True,False,4
228713,en_0939503,product_en_0371929,reviewer_en_0732907,1,"I have been making beeswax wraps for a couple of years now. I ordered this beeswax awhile ago, but it was too hot to make the wraps. Finally we got to making them this morning. It did not work! No matter what we tried it will not cling, it never happened with other beeswax of a couple of different brands that I had. We checked the formula, adjusted the temperature and nothing worked. We came to the conclusion that it must be the beeswax that is a problem, I have 4 unopened bags left land I would like to return them. I ordered my regular brand, too bad we lost so much time I have to fill the orders due Monday. Too bad :(",I had a unexplainable problem with this product,en,19.2,2,Unknown,Wrong Item,making beeswax wraps couple years ordered beeswax awhile ago hot make wraps finally got making morning work matter tried cling never happened beeswax couple different brands checked formula adjusted temperature nothing worked came conclusion must beeswax problem unopened bags left land like return ordered regular brand bad lost much time fill orders due monday bad,0.0,0.0727,-0.8,124,0,0,False,False,False,True,4
258329,en_0872733,product_en_0882148,reviewer_en_0625766,2,"why is it taking so long to ship , week and a 1/2 still not receved. whats wrong,wear yhe hell is my shipment,",shipping,en,66.46,4,Unknown,Wrong Item,taking long ship week still receved whats wrongwear yhe hell shipment,0.0,0.0,0.0,23,1,0,False,False,False,True,4
265162,en_0881607,product_en_0901327,reviewer_en_0707622,2,"This product didn’t live up to the hype. It does offer great sound quality, but that is offset by the terribly slow connectivity. My hope was to use one of these in the car as well as for my wired headphones. When used it requires to be turned in by pressing a button, which then takes 30+ sec to connect. So rather than having a seamless experience you need stop what you’re doing and to fuss with this little gadget until it connects. I’m going to continue using it for my headphones because it’s less of a hassle to force connect at my desk, and I’ll be looking for a different option for my car.","Nice sound, hassle connecting every time.",en,128.35,4,Unknown,Wrong Item,product didnt live hype offer great sound quality offset terribly slow connectivity hope use one car well wired headphones used requires turned pressing button takes sec connect rather having seamless experience stop youre doing fuss little gadget until connects going continue using headphones because less hassle force connect desk ill looking different option car,0.037,0.0,0.6667,115,3,1,False,True,False,False,4
388770,en_0251272,product_en_0399354,reviewer_en_0043591,5,"Absolutely love this product! I had a large wall space to fill in my daughter’s bedroom and wanted something pretty, but different. This was it! So easy to put them up on the wall and they look like they are high quality, despite being so much cheaper than other options. Would definitely recommend these butterflies!!",Perfect wall decor!!,en,126.98,3,Unknown,Wrong Item,absolutely love product large wall space fill daughters bedroom wanted something pretty different easy put wall look like high quality despite much cheaper options definitely recommend butterflies,0.1111,0.037,0.4,55,3,1,False,False,True,False,4
386510,en_0986708,product_en_0610517,reviewer_en_0365187,5,It is a very much fun tattoo kit. I bought now and want to try first for the coming Halloween . My kids have very sensitive skin and I need to find a nice one that won’t cause rash. This kit is no problem at all. It seems very safe for the kids skin. Easy to take it off. A lot of different designs. Good buy!,Fun fun tattoo kit!,en,34.69,3,Unknown,Wrong Item,much fun tattoo kit bought want try first coming halloween kids sensitive skin find nice one wont cause rash kit problem seems safe kids skin easy take lot different designs good buy,0.0625,0.0,0.6667,66,1,0,False,False,False,True,4
225332,en_0038796,product_en_0460186,reviewer_en_0712509,1,They sent the wrong scent !!!,Sent the wrong scent !,en,60.62,4,Unknown,Wrong Item,sent wrong scent,0.0,0.3333,-0.5,6,1,0,False,False,False,True,4
265301,en_0083005,product_en_0534815,reviewer_en_0424889,2,The buckle looks great and high quality but it is the wrong buckle and the wrong finish. I paid to have it shipped out in one day and I get the wrong item sent to me.,Wrong item sent,en,59.94,1,Unknown,Wrong Item,buckle looks great high quality wrong buckle wrong finish paid shipped one day get wrong item sent,0.1176,0.1765,-0.1667,36,1,0,True,False,False,False,4
211307,en_0559896,product_en_0661418,reviewer_en_0293742,1,Be careful before ordering this. The product that was sent to me was entirely different than the product shown in the picture. I quickly returned it.,What You See Isn't What You Get,en,56.65,4,Unknown,Wrong Item,careful ordering product sent entirely different product shown picture quickly returned,0.0,0.0,0.0,26,1,0,False,False,True,False,4
245787,en_0497614,product_en_0253791,reviewer_en_0410647,2,Not what i was expection! Its thin the actual belt seems strong and the color isn't red FYI,Two Stars,en,95.45,1,Unknown,Wrong Item,expection thin actual belt seems strong color isnt red fyi,0.0,0.0,0.0,18,2,1,True,False,False,False,4
383965,en_0676784,product_en_0721257,reviewer_en_0328237,5,"They feel sturdy and capable. The cable insulator is thick which makes it feel more worth.Also, pretty good price for 4 cables- and 3 different lengths at that.These are very nice and appear to be very sturdy as well. Work well with my iPhone 6s Plus and charges great. Great length.Really great quality for a low price.",Surprised at the quality!,en,146.53,4,Unknown,Wrong Item,feel sturdy capable cable insulator thick makes feel worthalso pretty good price cables different lengths thatthese nice appear sturdy well work well iphone plus charges great great lengthreally great quality low price,0.1875,0.0,0.8571,57,3,1,False,False,True,False,4
248301,en_0582400,product_en_0195006,reviewer_en_0035756,2,"Well made, great material... But is too large both in diameter and depth for standard tub drain. 2-3 inches is standard... this is much bigger and as a result does not seal drain. Also basket sits too deep into drain. I tried it on 2 different tubs which are configured differently and it does not work.",Diameter too large for standard sized drain.,en,49.75,2,Unknown,Wrong Item,well made great material large diameter depth standard tub drain inches standard much bigger result seal drain basket sits deep drain tried different tubs configured differently work,0.037,0.037,0.0,56,1,0,False,False,True,False,4
256533,en_0312605,product_en_0577509,reviewer_en_0644632,2,I really like these nails. They fit perfect and look great. They are not thin like other false nails. They are very sturdy. Only thing is they do not provide nail glue. They just provide sticky nail bonding strips. I used my own nail glue. Which I recommend. But I love these nails will be ordering again for my vacation. Update: I have bought these nails three times now. Each time I have been able to keep this nails on for almost a month. I will not buy any other false nails after using this one. I only wish they had other colors. But I just ordered the nails again. They sent me a different type that is thinner and not as durable. I am very disappointed & I will not be purchasing again.,I love these nails but get your own nail glue.,en,124.27,3,Unknown,Wrong Item,really like nails fit perfect look great thin like false nails sturdy only thing provide nail glue provide sticky nail bonding strips used own nail glue recommend love nails ordering vacation update bought nails three times time able keep nails almost month buy false nails using one only wish colors ordered nails sent different type thinner durable disappointed purchasing,0.0678,0.0169,0.5,134,3,1,False,False,True,False,4
204009,en_0379581,product_en_0351407,reviewer_en_0265753,1,"I received an item entirely different than the one I ordered. Different brand, and significantly cheaper than the one listed.",Wrong item sent.,en,37.96,3,Unknown,Wrong Item,received item entirely different one ordered different brand significantly cheaper one listed,0.0,0.0,0.0,20,1,0,True,False,False,False,4
211307,en_0559896,product_en_0661418,reviewer_en_0293742,1,Be careful before ordering this. The product that was sent to me was entirely different than the product shown in the picture. I quickly returned it.,What You See Isn't What You Get,en,56.65,4,Unknown,Wrong Item,careful ordering product sent entirely different product shown picture quickly returned,0.0,0.0,0.0,26,1,0,False,False,True,False,4
231434,en_0387197,product_en_0433000,reviewer_en_0321277,1,"Honestly. An excellent mouse. 1/5 Stars because it’s terrible uncomfortable. My hand is big enough to barely palm a regular basketball. Love BenQ, a quality product, but this mouse has strained my hand and arm so much from casual use 2-3 hours a day, that I traded it for something different",Uncomfortable,en,48.35,4,Unknown,Wrong Item,honestly excellent mouse stars because terrible uncomfortable hand big enough barely palm regular basketball love benq quality product mouse strained hand arm much casual use hours day traded something different,0.1,0.0333,0.4,51,1,0,False,True,False,False,4
240273,en_0999064,product_en_0280161,reviewer_en_0550447,2,These were nice at first but I've only had them a month and the lights are different colors like ones white and other is off white. Finally today one just completely went out.,....,en,143.16,4,Unknown,Wrong Item,nice first ive only month lights different colors like ones white white finally today one completely went,0.0588,0.0,0.5,33,3,1,False,False,True,False,4
397951,en_0723205,product_en_0262385,reviewer_en_0329406,5,I really like this choice.This cute alarm clock does exactly what I need. It is very well made and of high quality at a good price. It is super easy to set up following the instructions. It has a big display and the number on the clock is easy to read from different angles. The rotary dial works smoothly to set the time and alarm. I also like the dim settings of the light so it's not so bright at night.The thermostat seems ok accuracy wise.,Recommend,en,59.8,2,Unknown,Wrong Item,really like choicethis cute alarm clock exactly well made high quality good price super easy set following instructions big display number clock easy read different angles rotary dial works smoothly set time alarm like dim settings light bright nightthe thermostat seems accuracy wise,0.0465,0.0,0.6667,86,1,0,False,False,True,False,4
284193,en_0222792,product_en_0955780,reviewer_en_0700764,3,They work well for a while. But then the connection to the phone inevitably seems to loosen over time - especially if handling the phone while plugged in. Could be a combination of the stiffness/weight of the cord and the strength of the connection to the phone. Will try a different product next time.,Connection loosens over time,en,45.05,1,Unknown,Wrong Item,work well while connection phone inevitably seems loosen time especially handling phone while plugged combination stiffnessweight cord strength connection phone try different product next time,0.0,0.0,0.0,54,1,0,False,True,False,False,4
211533,en_0340267,product_en_0698501,reviewer_en_0719790,1,Very different from the picture,I didn't like it at all,en,64.71,3,Unknown,Wrong Item,different picture,0.0,0.0,0.0,5,1,0,False,False,False,True,4
251900,en_0430893,product_en_0636396,reviewer_en_0798173,2,material was different and way too small for a large.,Two Stars,en,43.46,4,Unknown,Wrong Item,material different way small large,0.0,0.4,-0.6667,10,1,0,True,False,False,False,4
